image_id,split,basin,source,centroid_lat,centroid_lon,extent_image,annotations_latlon,annotations_image
4486,valid,permian,label_crowdsource,33.244656094573415,-101.1940813,"POLYGON ((-101.19524589030856 33.24368210426991, -101.19291670969143 33.24368210426991, -101.19291670969143 33.24563008487692, -101.19524589030856 33.24563008487692, -101.19524589030856 33.24368210426991))",[],[]
4487,train,permian,label_crowdsource,33.2474348945732,-100.89866089999998,"POLYGON ((-100.89982549030854 33.24646093523497, -100.89749630969142 33.24646093523497, -100.89749630969142 33.24840885391142, -100.89982549030854 33.24840885391142, -100.89982549030854 33.24646093523497))",[],[]
4488,train,permian,label_crowdsource,33.248737494573085,-101.1894046,"POLYGON ((-101.19056919030855 33.24776354975104, -101.18824000969143 33.24776354975104, -101.18824000969143 33.249711439395135, -101.19056919030855 33.249711439395135, -101.19056919030855 33.24776354975104))",[],[]
4489,train,permian,label_crowdsource,33.24898759457306,-101.27760279999998,"POLYGON ((-101.27876739030856 33.24801365253819, -101.27643820969143 33.24801365253819, -101.27643820969143 33.24996153660793, -101.27876739030856 33.24996153660793, -101.27876739030856 33.24801365253819))",[],[]
4490,train,permian,label_crowdsource,33.26178219457201,-101.07614929999998,"POLYGON ((-101.07731389030856 33.26080839514792, -101.07498470969144 33.26080839514792, -101.07498470969144 33.262755993996095, -101.07731389030856 33.262755993996095, -101.07731389030856 33.26080839514792))",[],[]
4491,valid,permian,label_crowdsource,33.28498599457009,-102.5543536,"POLYGON ((-102.55551819030858 33.28401245390341, -102.55318900969144 33.28401245390341, -102.55318900969144 33.28595953523679, -102.55551819030858 33.28595953523679, -102.55551819030858 33.28401245390341))",[],[]
4492,train,permian,label_crowdsource,33.28520099457008,-102.5143106,"POLYGON ((-102.51547519030856 33.284227456301714, -102.51314600969144 33.284227456301714, -102.51314600969144 33.28617453283845, -102.51547519030856 33.28617453283845, -102.51547519030856 33.284227456301714))",[],[]
4493,train,permian,label_crowdsource,33.29410249456936,-102.575266,"POLYGON ((-102.57643059030858 33.293129055609086, -102.57410140969144 33.293129055609086, -102.57410140969144 33.295075933529624, -102.57643059030858 33.295075933529624, -102.57643059030858 33.293129055609086))",[],[]
4494,train,permian,label_crowdsource,33.29596829456919,-102.50545619999998,"POLYGON ((-102.50662079030856 33.2949948764274, -102.50429160969142 33.2949948764274, -102.50429160969142 33.296941712710996, -102.50662079030856 33.296941712710996, -102.50662079030856 33.2949948764274))",[],[]
4495,train,permian,label_crowdsource,33.303382794568584,-102.5294585,"POLYGON ((-102.53062309030857 33.30240945916746, -102.52829390969144 33.30240945916746, -102.52829390969144 33.30435612996971, -102.53062309030857 33.30435612996971, -102.53062309030857 33.30240945916746))",[],[]
4496,train,permian,label_crowdsource,33.30405429456853,-103.5441589,"POLYGON ((-103.54532349030856 33.30308096666168, -103.54299430969144 33.30308096666168, -103.54299430969144 33.30502762247538, -103.54532349030856 33.30502762247538, -103.54532349030856 33.30308096666168))","[{'bbox': 'POLYGON ((-103.5437194612568987 33.3039803216476074, -103.5437194612568987 33.3039413885313351, -103.5437722673646448 33.3039413885313351, -103.5437722673646448 33.3039803216476074, -103.5437194612568987 33.3039803216476074))'}, {'bbox': 'POLYGON ((-103.5437210140439817 33.3039206242026538, -103.5437210140439817 33.3038752022336695, -103.5437739959590004 33.3038752022336695, -103.5437739959590004 33.3039206242026538, -103.5437210140439817 33.3039206242026538))'}]","[{'bbox': [340.9895056869362, 275.456, 352.5973333333333, 285.696], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [340.60952643384286, 291.1573333333333, 352.256, 303.104], 'bbox_mode': 0, 'category_id': 0}]"
4497,train,permian,label_crowdsource,33.31333139456778,-101.4781132,"POLYGON ((-101.47927779030857 33.31235817021173, -101.47694860969143 33.31235817021173, -101.47694860969143 33.31430461892383, -101.47927779030857 33.31430461892383, -101.47927779030857 33.31235817021173))",[],[]
4498,train,permian,label_crowdsource,33.31689069456748,-103.5781937,"POLYGON ((-103.57935829030855 33.31591750994704, -103.57702910969142 33.31591750994704, -103.57702910969142 33.317863879187925, -103.57935829030855 33.317863879187925, -103.57935829030855 33.31591750994704))",[],[]
4499,train,permian,label_crowdsource,33.32703019456665,-104.26551059999996,"POLYGON ((-104.26667519030855 33.32605712316299, -104.26434600969142 33.32605712316299, -104.26434600969142 33.32800326597032, -104.26667519030855 33.32800326597032, -104.26667519030855 33.32605712316299))","[{'bbox': 'POLYGON ((-104.2653587359597509 33.3269249854781364, -104.2653587359597509 33.3268924129660462, -104.2653987993303559 33.3268924129660462, -104.2653987993303559 33.3269249854781364, -104.2653587359597509 33.3269249854781364))'}]","[{'bbox': [280.576, 283.6788800489752, 289.3827218157499, 292.2482029806991], 'bbox_mode': 0, 'category_id': 0}]"
4500,train,permian,label_crowdsource,33.327344294566615,-102.5615365,"POLYGON ((-102.56270109030855 33.32637122667065, -102.56037190969143 33.32637122667065, -102.56037190969143 33.32831736246259, -102.56270109030855 33.32831736246259, -102.56270109030855 33.32637122667065))",[],[]
4501,train,permian,label_crowdsource,33.35477749456438,-102.5456689,"POLYGON ((-102.54683349030856 33.35380473314044, -102.54450430969143 33.35380473314044, -102.54450430969143 33.35575025598832, -102.54683349030856 33.35575025598832, -102.54683349030856 33.35380473314044))",[],[]
4502,train,permian,label_crowdsource,33.36849209456326,-100.6581331,"POLYGON ((-100.65929769030858 33.367519486436606, -100.65696850969144 33.367519486436606, -100.65696850969144 33.36946470268991, -100.65929769030858 33.36946470268991, -100.65929769030858 33.367519486436606))",[],[]
4503,train,permian,label_crowdsource,33.384112694562,-101.4292698,"POLYGON ((-101.43043439030858 33.38314026110515, -101.42810520969144 33.38314026110515, -101.42810520969144 33.38508512801884, -101.43043439030858 33.38508512801884, -101.43043439030858 33.38314026110515))",[],[]
4504,train,permian,label_crowdsource,33.397986094560856,-100.65822350000002,"POLYGON ((-100.65938809030858 33.3970138162972, -100.65705890969144 33.3970138162972, -100.65705890969144 33.39895837282451, -100.65938809030858 33.39895837282451, -100.65938809030858 33.3970138162972))",[],[]
4505,valid,permian,label_crowdsource,33.40914309455995,-100.6352945,"POLYGON ((-100.63645909030856 33.40817094114415, -100.63412990969142 33.40817094114415, -100.63412990969142 33.41011524797575, -100.63645909030856 33.41011524797575, -100.63645909030856 33.40817094114415))",[],[]
4506,valid,permian,label_crowdsource,33.4110106945598,-104.37358089999998,"POLYGON ((-104.37474549030856 33.41003856204621, -104.37241630969142 33.41003856204621, -104.37241630969142 33.41198282707338, -104.37474549030856 33.41198282707338, -104.37474549030856 33.41003856204621))","[{'bbox': 'POLYGON ((-104.3738124542836232 33.4107315197562400, -104.3738124542836232 33.4106853542119140, -104.3738645817974486 33.4106853542119140, -104.3738645817974486 33.4107315197562400, -104.3738124542836232 33.4107315197562400))'}]","[{'bbox': [193.6411261416333, 329.51749757444617, 205.09978541325086, 341.67466666666667], 'bbox_mode': 0, 'category_id': 0}]"
4507,train,permian,label_crowdsource,33.42006209455907,-101.4162197,"POLYGON ((-101.41738429030855 33.41909006336357, -101.41505510969144 33.41909006336357, -101.41505510969144 33.421034125754566, -101.41738429030855 33.421034125754566, -101.41738429030855 33.41909006336357))",[],[]
4508,train,permian,label_crowdsource,33.44072699455739,-102.71322759999998,"POLYGON ((-102.71439219030854 33.43975519476818, -102.71206300969142 33.43975519476818, -102.71206300969142 33.44169879434659, -102.71439219030854 33.44169879434659, -102.71439219030854 33.43975519476818))",[],[]
4509,train,permian,label_crowdsource,33.45068779455657,-102.4527574,"POLYGON ((-102.45392199030856 33.44971610635392, -102.45159280969142 33.44971610635392, -102.45159280969142 33.45165948275922, -102.45392199030856 33.45165948275922, -102.45392199030856 33.44971610635392))",[],[]
4510,train,permian,label_crowdsource,33.46635399455531,-102.48777959999998,"POLYGON ((-102.48894419030854 33.465382481913764, -102.48661500969143 33.465382481913764, -102.48661500969143 33.46732550719686, -102.48894419030854 33.46732550719686, -102.48894419030854 33.465382481913764))",[],[]
4511,valid,permian,label_crowdsource,33.467347194555224,-102.56460909999998,"POLYGON ((-102.56577369030855 33.46637569304629, -102.56344450969144 33.46637569304629, -102.56344450969144 33.468318696064166, -102.56577369030855 33.468318696064166, -102.56577369030855 33.46637569304629))",[],[]
4512,train,permian,label_crowdsource,33.46873559455513,-102.4731642,"POLYGON ((-102.47432879030855 33.46776410860902, -102.47199960969144 33.46776410860902, -102.47199960969144 33.46970708050123, -102.47432879030855 33.46970708050123, -102.47432879030855 33.46776410860902))",[],[]
4513,train,permian,label_crowdsource,33.47048649455497,-101.5244958,"POLYGON ((-101.52566039030856 33.46951502823583, -101.52333120969143 33.46951502823583, -101.52333120969143 33.471457960874126, -101.52566039030856 33.471457960874126, -101.52566039030856 33.46951502823583))",[],[]
4514,valid,permian,label_crowdsource,33.47715619455444,-102.4482796,"POLYGON ((-102.44944419030857 33.476184803008564, -102.44711500969143 33.476184803008564, -102.44711500969143 33.478127586100314, -102.44944419030857 33.478127586100314, -102.44944419030857 33.476184803008564))",[],[]
4515,train,permian,label_crowdsource,33.47774189455439,-101.5223517,"POLYGON ((-101.52351629030856 33.47677050957537, -101.52118710969144 33.47677050957537, -101.52118710969144 33.478713279533416, -101.52351629030856 33.478713279533416, -101.52351629030856 33.47677050957537))",[],[]
4516,train,permian,label_crowdsource,33.47864039455432,-101.49026999999998,"POLYGON ((-101.49143459030854 33.47766901964944, -101.48910540969142 33.47766901964944, -101.48910540969142 33.479611769459204, -101.49143459030854 33.479611769459204, -101.49143459030854 33.47766901964944))",[],[]
4517,train,permian,label_crowdsource,33.47866689455433,-101.5079182,"POLYGON ((-101.50908279030855 33.477695519946565, -101.50675360969143 33.477695519946565, -101.50675360969143 33.47963826916207, -101.50908279030855 33.47963826916207, -101.50908279030855 33.477695519946565))",[],[]
4518,test,permian,label_crowdsource,33.481241594554106,-101.4641083,"POLYGON ((-101.46527289030855 33.48027024881571, -101.46294370969143 33.48027024881571, -101.46294370969143 33.48221294029251, -101.46527289030855 33.48221294029251, -101.46527289030855 33.48027024881571))",[],[]
4519,train,permian,label_crowdsource,33.4813206945541,-101.51777329999996,"POLYGON ((-101.51893789030855 33.48034934970265, -101.51660870969143 33.48034934970265, -101.51660870969143 33.48229203940554, -101.51893789030855 33.48229203940554, -101.51893789030855 33.48034934970265))",[],[]
4520,train,permian,label_crowdsource,33.483779894553905,-103.936264,"POLYGON ((-103.93742859030856 33.48280857727863, -103.93509940969143 33.48280857727863, -103.93509940969143 33.484751211829185, -103.93742859030856 33.484751211829185, -103.93742859030856 33.48280857727863))","[{'bbox': 'POLYGON ((-103.9365807685639282 33.4840440928527840, -103.9365807685639282 33.4840168959690772, -103.9366133770925558 33.4840168959690772, -103.9366133770925558 33.4840440928527840, -103.9365807685639282 33.4840440928527840))'}, {'bbox': 'POLYGON ((-103.9366226938150248 33.4840596339291849, -103.9366226938150248 33.4840168959690772, -103.9366739357886047 33.4840168959690772, -103.9366739357886047 33.4840596339291849, -103.9366226938150248 33.4840596339291849))'}, {'bbox': 'POLYGON ((-103.9365388433128174 33.4840440928527840, -103.9365388433128174 33.4840156008793741, -103.9365714518414592 33.4840156008793741, -103.9365714518414592 33.4840440928527840, -103.9365388433128174 33.4840440928527840))'}]","[{'bbox': [179.20000000000002, 186.368, 186.368, 193.536], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [165.888, 182.272, 177.15200000000002, 193.536], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [188.416, 186.368, 195.584, 193.87733333333335], 'bbox_mode': 0, 'category_id': 0}]"
4521,valid,permian,label_crowdsource,33.48416839455388,-102.9607504,"POLYGON ((-102.96191499030856 33.4831970816352, -102.95958580969143 33.4831970816352, -102.95958580969143 33.48513970747255, -102.96191499030856 33.48513970747255, -102.96191499030856 33.4831970816352))",[],[]
4522,train,permian,label_crowdsource,33.48552789455376,-101.48067039999998,"POLYGON ((-101.48183499030853 33.48455659688072, -101.47950580969142 33.48455659688072, -101.47950580969142 33.486499192226795, -101.48183499030853 33.486499192226795, -101.48183499030853 33.48455659688072))",[],[]
4523,test,permian,label_crowdsource,33.48632779455369,-101.53551349999998,"POLYGON ((-101.53667809030854 33.485356505851115, -101.53434890969142 33.485356505851115, -101.53434890969142 33.48729908325626, -101.53667809030854 33.48729908325626, -101.53667809030854 33.485356505851115))",[],[]
4524,train,permian,label_crowdsource,33.49031669455337,-101.499713,"POLYGON ((-101.50087759030856 33.48934545058703, -101.49854840969144 33.48934545058703, -101.49854840969144 33.49128793851972, -101.50087759030856 33.49128793851972, -101.50087759030856 33.48934545058703))",[],[]
4525,train,permian,label_crowdsource,33.49266319455318,-101.4777535,"POLYGON ((-101.47891809030857 33.49169197690546, -101.47658890969144 33.49169197690546, -101.47658890969144 33.493634412200905, -101.47891809030857 33.493634412200905, -101.47891809030857 33.49169197690546))",[],[]
4526,valid,permian,label_crowdsource,33.49847629455272,-101.50976740000002,"POLYGON ((-101.51093199030858 33.49750514211243, -101.50860280969144 33.49750514211243, -101.50860280969144 33.49944744699301, -101.51093199030858 33.49944744699301, -101.51093199030858 33.49750514211243))",[],[]
4527,test,permian,label_crowdsource,33.50237659455239,-101.4882237,"POLYGON ((-101.48938829030855 33.50140548586864, -101.48705910969144 33.50140548586864, -101.48705910969144 33.503347703236145, -101.48938829030855 33.503347703236145, -101.48938829030855 33.50140548586864))",[],[]
4528,valid,permian,label_crowdsource,33.50639409455208,-101.516214,"POLYGON ((-101.51737859030857 33.5054230309444, -101.51504940969143 33.5054230309444, -101.51504940969143 33.50736515815976, -101.51737859030857 33.50736515815976, -101.51737859030857 33.5054230309444))","[{'bbox': 'POLYGON ((-101.5156363632069514 33.5055007160330121, -101.5156363632069514 33.5054579892342730, -101.5156876051805312 33.5054579892342730, -101.5156876051805312 33.5055007160330121, -101.5156363632069514 33.5055007160330121))'}, {'bbox': 'POLYGON ((-101.5152124523346231 33.5056133594115053, -101.5152124523346231 33.5055822853760574, -101.5152450608632648 33.5055822853760574, -101.5152450608632648 33.5056133594115053, -101.5152124523346231 33.5056133594115053))'}, {'bbox': 'POLYGON ((-101.5157015802642206 33.5054968317785864, -101.5157015802642206 33.5054579892342730, -101.5157481638765660 33.5054579892342730, -101.5157481638765660 33.5054968317785864, -101.5157015802642206 33.5054968317785864))'}, {'bbox': 'POLYGON ((-101.5152124523346231 33.5056988130089834, -101.5152124523346231 33.5056366649380877, -101.5152776693919066 33.5056366649380877, -101.5152776693919066 33.5056988130089834, -101.5152124523346231 33.5056988130089834))'}, {'bbox': 'POLYGON ((-101.5153894700615353 33.5058541831862087, -101.5153894700615353 33.5058114563874696, -101.5154407120351010 33.5058114563874696, -101.5154407120351010 33.5058541831862087, -101.5153894700615353 33.5058541831862087))'}, {'bbox': 'POLYGON ((-101.5154546871188046 33.5058502989317759, -101.5154546871188046 33.5058075721330368, -101.5155059290923845 33.5058075721330368, -101.5155059290923845 33.5058502989317759, -101.5154546871188046 33.5058502989317759))'}]","[{'bbox': [371.712, 491.52, 382.976, 502.784], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [468.992, 461.824, 476.16, 470.016], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [358.40000000000003, 492.544, 368.64, 502.784], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [461.824, 439.296, 476.16, 455.68], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [425.98400000000004, 398.336, 437.248, 409.6], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [411.648, 399.36, 422.91200000000003, 410.624], 'bbox_mode': 0, 'category_id': 0}]"
